# 2025  3  6  6 30 UTC  2025  3  6  7 10 UTC
# ID,Year,Month,Day,Time(UTC),Lat,Lon,Area(km^2),Volcano,Level,Reliability,FRP(Wm^-2),QF,Hot(ID)
35,2025,3,6,0634,45.22,126.40,3.49,0,2,5,97.24,0,32
36,2025,3,6,0634,45.22,126.42,3.49,0,2,5,97.24,0,32
37,2025,3,6,0634,45.22,126.44,3.49,0,2,5,57.41,0,32
38,2025,3,6,0634,45.14,136.54,3.50,0,2,3,7.22,0,38
39,2025,3,6,0634,45.14,136.56,3.50,0,3,3,3.61,0,38
40,2025,3,6,0634,45.12,136.54,3.50,0,2,3,6.16,0,38
41,2025,3,6,0634,45.10,136.54,3.50,0,2,3,6.16,0,38
42,2025,3,6,0634,45.10,136.56,3.50,0,3,1,3.22,0,38
43,2025,3,6,0634,44.76,134.88,3.52,0,3,3,1.35,0,43
44,2025,3,6,0634,44.32,125.32,3.55,0,2,3,8.59,0,44
45,2025,3,6,0634,44.32,125.34,3.55,0,2,5,6.83,0,44
46,2025,3,6,0634,44.30,125.34,3.55,0,2,3,4.68,0,44
47,2025,3,6,0634,44.30,125.36,3.55,0,2,3,4.68,0,44
48,2025,3,6,0634,44.28,125.34,3.55,0,2,3,4.68,0,44
49,2025,3,6,0634,44.28,125.36,3.55,0,2,3,4.68,0,44
50,2025,3,6,0634,44.26,132.36,3.55,0,2,3,5.17,0,50
51,2025,3,6,0634,44.18,132.34,3.55,0,1,5,99.53,0,51
52,2025,3,6,0634,44.18,132.36,3.55,0,2,3,8.00,0,51
53,2025,3,6,0634,44.18,132.38,3.55,0,2,3,8.00,0,51
54,2025,3,6,0634,44.18,133.08,3.55,0,3,3,1.40,0,55
55,2025,3,6,0634,44.18,133.10,3.55,0,3,3,1.40,0,55
56,2025,3,6,0634,44.16,132.34,3.56,0,1,5,99.53,0,51
57,2025,3,6,0634,44.16,132.36,3.56,0,1,5,99.53,0,51
58,2025,3,6,0634,44.16,132.38,3.56,0,2,3,8.00,0,51
59,2025,3,6,0634,44.14,132.34,3.56,0,2,5,75.06,0,51
60,2025,3,6,0634,44.14,132.36,3.56,0,2,5,75.06,0,51
61,2025,3,6,0634,44.14,132.38,3.56,0,2,3,4.81,0,51
62,2025,3,6,0634,44.12,132.36,3.56,0,2,3,8.12,0,51
63,2025,3,6,0634,44.10,132.36,3.56,0,2,5,8.12,0,51
64,2025,3,6,0634,43.92,131.98,3.57,0,2,3,19.27,0,64
65,2025,3,6,0634,43.92,132.00,3.57,0,2,3,19.27,0,64
66,2025,3,6,0634,43.90,131.98,3.57,0,2,3,19.27,0,64
67,2025,3,6,0634,43.90,132.00,3.57,0,2,3,19.27,0,64
68,2025,3,6,0634,43.90,132.18,3.57,0,2,3,11.22,0,68
69,2025,3,6,0634,43.88,131.96,3.57,0,2,3,11.26,0,64
70,2025,3,6,0634,43.88,131.98,3.57,0,2,3,11.26,0,64
71,2025,3,6,0634,43.88,132.00,3.57,0,2,3,18.08,0,64
72,2025,3,6,0634,43.88,132.18,3.57,0,2,3,11.21,0,68
73,2025,3,6,0634,43.86,132.18,3.57,0,2,3,11.21,0,68
74,2025,3,6,0634,43.74,135.20,3.58,0,2,3,2.64,0,75
75,2025,3,6,0634,43.74,135.22,3.58,0,1,3,10.92,0,75
76,2025,3,6,0634,43.74,135.24,3.58,0,1,3,10.92,0,75
77,2025,3,6,0634,43.72,135.20,3.58,0,2,3,2.64,0,75
78,2025,3,6,0634,43.72,135.22,3.58,0,1,3,10.92,0,75
79,2025,3,6,0634,43.72,135.24,3.58,0,1,3,10.92,0,75
80,2025,3,6,0634,43.62,123.48,3.59,0,2,3,2.91,0,80
81,2025,3,6,0634,43.52,132.44,3.59,0,2,3,2.51,0,81
82,2025,3,6,0634,43.52,132.46,3.59,0,2,3,2.51,0,81
83,2025,3,6,0634,43.50,132.44,3.60,0,2,3,2.51,0,81
84,2025,3,6,0634,43.50,132.46,3.60,0,2,3,2.51,0,81
85,2025,3,6,0634,43.48,132.46,3.60,0,3,3,2.13,0,81
86,2025,3,6,0634,43.34,132.02,3.60,0,2,5,35.06,0,86
87,2025,3,6,0634,43.34,132.04,3.60,0,2,5,35.06,0,86
88,2025,3,6,0634,43.34,132.06,3.60,0,2,5,33.24,0,86
89,2025,3,6,0634,43.34,132.08,3.60,0,2,1,4.09,0,86
90,2025,3,6,0634,43.08,133.14,3.62,0,2,5,41.16,0,90
91,2025,3,6,0634,43.08,133.16,3.62,0,2,5,17.49,0,90
92,2025,3,6,0634,43.08,133.18,3.62,0,2,5,17.49,0,90
93,2025,3,6,0634,42.44,119.48,3.66,0,2,3,2.32,0,93
94,2025,3,6,0634,42.44,119.50,3.66,0,2,3,2.32,0,93
95,2025,3,6,0634,42.42,119.50,3.66,0,2,3,2.32,0,93
96,2025,3,6,0634,41.50,114.36,3.71,0,3,1,3.23,0,96
97,2025,3,6,0634,41.46,114.40,3.71,0,3,3,6.40,0,98
98,2025,3,6,0634,41.44,114.40,3.72,0,3,5,10.14,0,98
99,2025,3,6,0634,41.42,114.40,3.72,0,3,5,10.14,0,98
100,2025,3,6,0634,41.16,123.00,3.73,0,3,1,5.16,0,100
101,2025,3,6,0634,40.94,124.26,3.74,0,3,3,1.44,0,101
102,2025,3,6,0634,40.10,126.02,3.79,0,3,3,1.46,0,102
103,2025,3,6,0634,39.66,122.08,3.82,0,3,3,1.68,0,103
104,2025,3,6,0634,36.98,120.68,3.96,0,3,3,.78,0,104
105,2025,3,6,0634,36.60,116.24,3.98,0,3,1,1.60,0,106
106,2025,3,6,0634,36.60,116.26,3.98,0,3,1,1.60,0,106
107,2025,3,6,0634,36.48,116.06,3.99,0,3,3,1.50,0,107
108,2025,3,6,0634,35.10,116.24,4.06,0,3,3,1.05,0,113
109,2025,3,6,0634,35.08,116.24,4.06,0,3,3,1.05,0,113
110,2025,3,6,0634,35.08,116.26,4.06,0,3,3,1.24,0,113
111,2025,3,6,0634,35.08,116.28,4.06,0,3,3,1.24,0,113
112,2025,3,6,0634,35.08,116.30,4.06,0,3,3,1.02,0,113
113,2025,3,6,0634,35.06,116.30,4.06,0,3,3,1.52,0,113
114,2025,3,6,0634,34.82,114.80,4.07,0,3,3,1.44,0,114
115,2025,3,6,0634,34.82,115.56,4.07,0,3,3,1.45,0,115
116,2025,3,6,0634,34.80,114.80,4.07,0,3,1,1.38,0,114
117,2025,3,6,0634,34.80,114.82,4.07,0,3,3,1.44,0,114
118,2025,3,6,0634,34.80,116.06,4.07,0,3,1,1.44,0,118
119,2025,3,6,0634,34.78,116.08,4.07,0,3,1,.75,0,119
120,2025,3,6,0634,34.72,116.62,4.07,0,3,3,1.41,0,120
121,2025,3,6,0634,34.62,115.14,4.08,0,3,3,1.77,0,121
122,2025,3,6,0634,34.62,115.16,4.08,0,3,3,1.66,0,121
123,2025,3,6,0634,34.62,115.18,4.08,0,3,3,1.66,0,121
124,2025,3,6,0634,34.62,118.32,4.08,0,3,3,1.47,0,126
125,2025,3,6,0634,34.62,118.34,4.08,0,3,3,1.59,0,126
126,2025,3,6,0634,34.62,118.36,4.08,0,3,3,1.60,0,126
127,2025,3,6,0634,34.60,118.36,4.08,0,3,3,1.41,0,126
128,2025,3,6,0634,34.58,117.72,4.08,0,3,3,1.40,0,128
129,2025,3,6,0634,34.58,117.74,4.08,0,3,1,1.40,0,128
130,2025,3,6,0634,34.54,114.76,4.08,0,3,3,1.20,0,131
131,2025,3,6,0634,34.54,114.78,4.08,0,3,3,1.28,0,131
132,2025,3,6,0634,34.54,116.84,4.08,0,3,3,1.35,0,132
133,2025,3,6,0634,34.54,116.86,4.08,0,3,3,1.35,0,132
134,2025,3,6,0634,34.54,118.74,4.08,0,3,3,1.07,0,134
135,2025,3,6,0634,34.54,118.76,4.08,0,3,1,1.07,0,134
136,2025,3,6,0634,34.52,118.76,4.08,0,3,1,1.07,0,134
137,2025,3,6,0634,34.52,118.78,4.08,0,3,3,.95,0,134
138,2025,3,6,0634,34.40,113.94,4.09,0,3,3,1.93,0,138
139,2025,3,6,0634,34.38,113.94,4.09,0,3,3,1.93,0,138
140,2025,3,6,0634,34.38,113.96,4.09,0,3,3,1.93,0,138
141,2025,3,6,0634,34.32,119.24,4.09,0,3,3,.99,0,141
142,2025,3,6,0634,34.30,119.22,4.09,0,3,1,1.23,0,142
143,2025,3,6,0634,34.30,119.26,4.09,0,3,1,1.03,0,145
144,2025,3,6,0634,34.28,119.24,4.10,0,3,1,1.42,0,145
145,2025,3,6,0634,34.28,119.26,4.10,0,3,3,1.50,0,145
146,2025,3,6,0634,34.20,119.58,4.10,0,3,1,.85,0,146
147,2025,3,6,0634,34.14,118.82,4.10,0,3,1,1.27,0,150
148,2025,3,6,0634,34.14,118.84,4.10,0,3,1,1.27,0,150
149,2025,3,6,0634,34.12,118.84,4.10,0,3,3,1.61,0,150
150,2025,3,6,0634,34.12,118.86,4.10,0,3,3,1.95,0,150
151,2025,3,6,0634,34.10,118.84,4.10,0,3,3,1.61,0,150
152,2025,3,6,0634,34.10,118.86,4.10,0,3,3,1.95,0,150
153,2025,3,6,0634,34.10,119.34,4.10,0,3,1,.96,0,153
154,2025,3,6,0634,34.08,114.84,4.11,0,3,3,1.45,0,154
155,2025,3,6,0634,34.08,114.86,4.11,0,3,3,1.45,0,154
156,2025,3,6,0634,34.08,115.26,4.11,0,3,1,.85,0,158
157,2025,3,6,0634,34.08,115.28,4.11,0,3,1,.85,0,158
158,2025,3,6,0634,34.08,115.30,4.11,0,3,1,1.40,0,158
159,2025,3,6,0634,34.08,115.32,4.11,0,3,1,.90,0,158
160,2025,3,6,0634,34.08,119.34,4.11,0,3,1,.96,0,153
161,2025,3,6,0634,34.06,114.84,4.11,0,3,1,1.44,0,154
162,2025,3,6,0634,34.04,114.84,4.11,0,3,1,1.44,0,154
163,2025,3,6,0634,34.02,119.82,4.11,0,3,1,.75,0,166
164,2025,3,6,0634,34.02,119.84,4.11,0,3,1,.75,0,166
165,2025,3,6,0634,34.02,119.86,4.11,0,2,3,.84,0,166
166,2025,3,6,0634,34.00,119.82,4.11,0,2,1,1.15,0,166
167,2025,3,6,0634,34.00,119.84,4.11,0,3,1,1.08,0,166
168,2025,3,6,0634,33.96,116.44,4.11,0,3,1,.93,0,171
169,2025,3,6,0634,33.94,116.44,4.11,0,3,1,.93,0,171
170,2025,3,6,0634,33.94,116.46,4.11,0,3,1,.93,0,171
171,2025,3,6,0634,33.92,116.46,4.11,0,3,1,1.03,0,171
172,2025,3,6,0634,33.90,117.92,4.11,0,3,3,.80,0,172
173,2025,3,6,0634,33.90,117.94,4.11,0,3,1,.80,0,172
174,2025,3,6,0634,33.90,118.22,4.11,0,3,1,1.26,0,174
175,2025,3,6,0634,33.88,115.46,4.12,0,3,1,.89,0,178
176,2025,3,6,0634,33.88,115.48,4.12,0,3,1,.89,0,178
177,2025,3,6,0634,33.86,115.48,4.12,0,3,3,1.16,0,178
178,2025,3,6,0634,33.84,115.48,4.12,0,3,3,1.16,0,178
179,2025,3,6,0634,33.78,119.26,4.12,0,3,1,1.37,0,179
180,2025,3,6,0634,33.78,119.28,4.12,0,3,1,.87,0,179
181,2025,3,6,0634,33.78,119.76,4.12,0,3,3,1.13,0,182
182,2025,3,6,0634,33.78,119.78,4.12,0,3,1,1.23,0,182
183,2025,3,6,0634,33.78,119.80,4.12,0,3,1,.96,0,182
184,2025,3,6,0634,33.70,118.74,4.12,0,3,1,2.18,0,184
185,2025,3,6,0634,33.70,118.76,4.12,0,3,3,1.77,0,184
186,2025,3,6,0634,33.68,118.74,4.12,0,3,3,1.67,0,184
187,2025,3,6,0634,33.68,118.76,4.12,0,3,3,1.67,0,184
188,2025,3,6,0634,33.62,116.98,4.13,0,3,3,.96,0,188
189,2025,3,6,0634,33.62,117.00,4.13,0,3,3,.96,0,188
190,2025,3,6,0634,33.60,117.00,4.13,0,3,3,.96,0,188
191,2025,3,6,0634,33.54,117.54,4.13,0,3,1,1.26,0,191
192,2025,3,6,0634,33.52,118.18,4.13,0,3,3,1.46,0,195
193,2025,3,6,0634,33.50,117.88,4.13,0,3,1,.86,0,200
194,2025,3,6,0634,33.50,118.18,4.13,0,3,3,1.46,0,195
195,2025,3,6,0634,33.50,118.20,4.13,0,3,3,2.02,0,195
196,2025,3,6,0634,33.50,118.22,4.13,0,3,3,2.02,0,195
197,2025,3,6,0634,33.50,119.78,4.13,0,3,1,1.17,0,197
198,2025,3,6,0634,33.48,117.88,4.13,0,3,1,1.22,0,200
199,2025,3,6,0634,33.48,117.90,4.13,0,3,1,1.22,0,200
200,2025,3,6,0634,33.48,117.92,4.13,0,3,3,1.33,0,200
201,2025,3,6,0634,33.48,118.18,4.13,0,3,1,1.93,0,195
202,2025,3,6,0634,33.48,118.20,4.13,0,3,1,1.93,0,195
203,2025,3,6,0634,33.48,118.22,4.13,0,3,3,1.23,0,195
204,2025,3,6,0634,33.48,119.78,4.13,0,3,1,.99,0,197
205,2025,3,6,0634,33.48,119.80,4.13,0,3,1,1.17,0,197
206,2025,3,6,0634,33.46,117.92,4.14,0,3,3,1.33,0,200
207,2025,3,6,0634,33.46,118.20,4.14,0,3,1,1.38,0,195
208,2025,3,6,0634,33.46,119.80,4.14,0,3,1,1.06,0,197
209,2025,3,6,0634,33.32,118.88,4.14,0,3,3,2.29,0,209
210,2025,3,6,0634,33.30,118.88,4.14,0,3,3,2.29,0,209
211,2025,3,6,0634,33.30,118.90,4.14,0,3,3,2.29,0,209
212,2025,3,6,0634,33.26,116.56,4.14,0,3,1,.70,0,213
213,2025,3,6,0634,33.24,116.56,4.15,0,3,1,.82,0,213
214,2025,3,6,0634,33.24,117.34,4.15,0,3,3,1.05,0,214
215,2025,3,6,0634,33.24,119.32,4.15,0,3,1,1.03,0,215
216,2025,3,6,0634,33.22,117.36,4.15,0,3,3,1.22,0,216
217,2025,3,6,0634,33.16,116.16,4.15,0,3,3,1.12,0,217
218,2025,3,6,0634,33.12,117.86,4.15,0,3,3,1.81,0,218
219,2025,3,6,0634,33.02,118.98,4.16,0,3,1,2.24,0,219
220,2025,3,6,0634,33.00,118.98,4.16,0,3,3,1.82,0,219
221,2025,3,6,0634,32.80,117.98,4.17,0,2,3,1.49,0,221
222,2025,3,6,0634,32.78,117.98,4.17,0,3,3,1.33,0,221
223,2025,3,6,0634,32.74,120.08,4.17,0,3,3,1.09,0,226
224,2025,3,6,0634,32.74,120.10,4.17,0,3,1,1.52,0,226
225,2025,3,6,0634,32.72,120.08,4.17,0,2,3,1.45,0,226
226,2025,3,6,0634,32.72,120.10,4.17,0,3,3,1.54,0,226
227,2025,3,6,0634,32.70,120.12,4.17,0,3,3,1.45,0,227
228,2025,3,6,0634,32.68,119.00,4.17,0,2,1,1.27,0,228
229,2025,3,6,0634,32.52,117.68,4.18,0,2,1,1.09,0,230
230,2025,3,6,0634,32.52,117.70,4.18,0,3,3,1.29,0,230
231,2025,3,6,0634,32.50,117.68,4.18,0,3,3,1.11,0,230
232,2025,3,6,0634,32.50,117.70,4.18,0,3,3,1.18,0,230
233,2025,3,6,0634,32.30,118.38,4.19,0,3,3,1.22,0,234
234,2025,3,6,0634,32.30,118.40,4.19,0,3,3,1.25,0,234
235,2025,3,6,0634,27.56,84.46,4.39,0,2,3,9.62,0,235
236,2025,3,6,0634,27.56,89.20,4.39,0,2,5,78.99,0,236
237,2025,3,6,0634,27.56,89.22,4.39,0,2,5,78.99,0,236
238,2025,3,6,0634,27.54,84.48,4.39,0,2,3,10.30,0,240
239,2025,3,6,0634,27.54,84.50,4.39,0,2,3,10.30,0,240
240,2025,3,6,0634,27.54,84.52,4.39,0,2,3,10.30,0,240
241,2025,3,6,0634,27.54,89.22,4.39,0,2,5,78.99,0,236
242,2025,3,6,0634,27.54,89.24,4.39,0,2,5,78.99,0,236
243,2025,3,6,0634,27.54,89.26,4.39,0,2,5,42.34,0,236
244,2025,3,6,0634,27.54,89.28,4.39,0,2,5,42.34,0,236
245,2025,3,6,0634,26.72,90.90,4.43,0,2,1,3.25,0,246
246,2025,3,6,0634,26.72,90.92,4.43,0,2,1,3.25,0,246
247,2025,3,6,0634,26.62,94.64,4.43,0,2,5,10.22,0,247
248,2025,3,6,0634,26.62,94.66,4.43,0,2,5,10.22,0,247
249,2025,3,6,0634,26.46,88.76,4.44,0,3,3,2.77,2,249
250,2025,3,6,0634,26.44,94.48,4.44,0,3,3,6.47,0,250
251,2025,3,6,0634,26.44,94.50,4.44,0,3,3,6.47,0,250
252,2025,3,6,0634,26.42,94.50,4.44,0,3,3,6.47,0,250
253,2025,3,6,0634,26.40,95.00,4.44,0,2,1,3.74,0,254
254,2025,3,6,0634,26.40,95.02,4.44,0,2,1,3.74,0,254
255,2025,3,6,0634,26.30,84.74,4.44,0,3,3,1.49,0,256
256,2025,3,6,0634,26.30,84.76,4.44,0,3,3,1.50,0,256
257,2025,3,6,0634,26.24,83.72,4.45,0,3,3,1.48,0,258
258,2025,3,6,0634,26.24,83.74,4.45,0,3,1,1.48,0,258
259,2025,3,6,0634,26.22,90.66,4.45,0,3,1,3.14,0,260
260,2025,3,6,0634,26.22,90.68,4.45,0,3,1,3.14,0,260
261,2025,3,6,0634,26.22,90.72,4.45,0,3,3,3.88,0,261
262,2025,3,6,0634,26.00,94.54,4.45,0,2,5,13.47,0,262
263,2025,3,6,0634,26.00,94.56,4.45,0,2,5,13.47,0,262
264,2025,3,6,0634,25.96,94.60,4.46,0,2,3,11.14,0,266
265,2025,3,6,0634,25.96,94.62,4.46,0,2,3,11.14,0,266
266,2025,3,6,0634,25.96,94.64,4.46,0,2,5,54.13,0,266
267,2025,3,6,0634,25.96,94.66,4.46,0,2,5,54.13,0,266
268,2025,3,6,0634,25.90,94.08,4.46,0,2,5,33.09,0,270
269,2025,3,6,0634,25.90,94.10,4.46,0,2,5,33.09,0,270
270,2025,3,6,0634,25.90,94.12,4.46,0,1,5,77.47,0,270
271,2025,3,6,0634,25.90,94.14,4.46,0,1,5,77.46,0,270
272,2025,3,6,0634,25.90,94.16,4.46,0,2,5,32.85,0,270
273,2025,3,6,0634,25.88,94.10,4.46,0,2,5,12.45,0,270
274,2025,3,6,0634,25.88,94.12,4.46,0,1,3,38.78,0,270
275,2025,3,6,0634,25.88,94.14,4.46,0,1,3,38.78,0,270
276,2025,3,6,0634,25.88,94.16,4.46,0,2,5,14.64,0,270
277,2025,3,6,0634,25.88,94.18,4.46,0,2,5,14.64,0,270
278,2025,3,6,0634,25.80,87.48,4.46,0,3,3,1.22,0,278
279,2025,3,6,0634,25.78,87.50,4.46,0,3,3,1.22,0,280
280,2025,3,6,0634,25.78,87.52,4.46,0,3,3,1.22,0,280
281,2025,3,6,0634,25.76,90.84,4.46,0,2,3,6.03,0,282
282,2025,3,6,0634,25.76,90.86,4.46,0,2,3,6.03,0,282
283,2025,3,6,0634,25.72,84.18,4.47,0,3,3,1.73,0,283
284,2025,3,6,0634,25.70,84.20,4.47,0,3,3,2.08,0,286
285,2025,3,6,0634,25.70,84.22,4.47,0,3,3,2.08,0,286
286,2025,3,6,0634,25.70,84.24,4.47,0,3,3,2.98,0,286
287,2025,3,6,0634,25.70,84.28,4.47,0,3,3,2.98,0,287
288,2025,3,6,0634,25.64,85.16,4.47,0,3,3,2.97,2,288
289,2025,3,6,0634,25.64,85.20,4.47,0,3,3,2.97,2,289
290,2025,3,6,0634,25.58,83.66,4.47,0,3,3,1.61,0,294
291,2025,3,6,0634,25.58,83.68,4.47,0,3,3,1.61,0,294
292,2025,3,6,0634,25.58,83.70,4.47,0,3,3,1.62,0,294
293,2025,3,6,0634,25.58,83.72,4.47,0,3,3,2.19,0,294
294,2025,3,6,0634,25.58,83.74,4.47,0,3,3,2.19,0,294
295,2025,3,6,0634,25.58,85.44,4.47,0,3,3,2.55,0,295
296,2025,3,6,0634,25.56,91.20,4.47,0,2,5,11.08,0,297
297,2025,3,6,0634,25.56,91.22,4.47,0,2,5,11.08,0,297
298,2025,3,6,0634,25.52,85.80,4.47,0,3,3,3.76,0,299
299,2025,3,6,0634,25.52,85.82,4.47,0,3,3,3.76,0,299
300,2025,3,6,0634,25.52,85.86,4.47,0,3,3,4.66,2,300
301,2025,3,6,0634,25.50,85.86,4.47,0,3,1,2.48,0,300
302,2025,3,6,0634,25.50,85.88,4.47,0,3,1,2.48,0,300
303,2025,3,6,0634,25.48,85.88,4.47,0,3,1,2.48,0,300
304,2025,3,6,0634,25.42,94.70,4.48,0,2,1,4.14,0,305
305,2025,3,6,0634,25.42,94.72,4.48,0,2,1,4.14,0,305
306,2025,3,6,0634,25.42,94.80,4.48,0,2,3,7.59,0,308
307,2025,3,6,0634,25.42,94.82,4.48,0,2,3,7.59,0,308
308,2025,3,6,0634,25.40,94.82,4.48,0,2,3,13.72,0,308
309,2025,3,6,0634,25.38,86.50,4.48,0,2,1,1.75,0,310
310,2025,3,6,0634,25.38,86.52,4.48,0,2,1,1.75,0,310
311,2025,3,6,0634,25.30,93.32,4.48,0,2,5,15.12,0,313
312,2025,3,6,0634,25.30,93.34,4.48,0,2,5,15.12,0,313
313,2025,3,6,0634,25.30,93.36,4.48,0,2,5,25.04,0,313
314,2025,3,6,0634,25.30,93.38,4.48,0,2,5,25.04,0,313
315,2025,3,6,0634,25.20,93.24,4.48,0,2,3,5.79,0,316
316,2025,3,6,0634,25.20,93.26,4.48,0,2,3,5.79,0,316
317,2025,3,6,0634,25.18,93.54,4.49,0,2,3,9.29,0,317
318,2025,3,6,0634,25.18,93.56,4.49,0,2,3,9.29,0,317
319,2025,3,6,0634,25.12,93.28,4.49,0,2,5,9.46,0,319
320,2025,3,6,0634,25.10,93.48,4.49,0,2,5,17.23,0,323
321,2025,3,6,0634,25.10,93.50,4.49,0,2,5,17.23,0,323
322,2025,3,6,0634,25.08,88.36,4.49,0,3,1,.66,0,322
323,2025,3,6,0634,25.08,93.50,4.49,0,2,5,41.54,0,323
324,2025,3,6,0634,25.08,93.52,4.49,0,2,5,41.53,0,323
325,2025,3,6,0634,25.08,93.54,4.49,0,2,3,12.92,0,323
326,2025,3,6,0634,25.08,93.86,4.49,0,2,3,9.51,0,331
327,2025,3,6,0634,25.08,93.88,4.49,0,2,3,6.24,0,331
328,2025,3,6,0634,25.08,93.90,4.49,0,2,3,6.24,0,331
329,2025,3,6,0634,25.06,93.82,4.49,0,2,3,11.90,0,331
330,2025,3,6,0634,25.06,93.84,4.49,0,2,3,11.90,0,331
331,2025,3,6,0634,25.06,93.86,4.49,0,2,5,14.73,0,331
332,2025,3,6,0634,25.06,93.88,4.49,0,2,5,14.73,0,331
333,2025,3,6,0634,25.02,89.62,4.49,0,3,3,2.69,0,334
334,2025,3,6,0634,25.02,89.64,4.49,0,3,3,2.69,0,334
335,2025,3,6,0634,25.00,89.60,4.49,0,3,1,2.30,0,335
336,2025,3,6,0634,24.96,97.34,4.49,0,2,3,5.18,0,336
337,2025,3,6,0634,24.96,97.36,4.49,0,2,3,5.18,0,336
338,2025,3,6,0634,24.96,97.38,4.49,0,2,3,4.96,0,336
339,2025,3,6,0634,24.74,98.00,4.50,0,2,3,2.85,0,339
340,2025,3,6,0634,24.74,98.02,4.50,0,2,3,2.85,0,339
341,2025,3,6,0634,24.72,98.02,4.50,0,2,1,2.50,0,339
342,2025,3,6,0634,24.42,92.82,4.51,0,2,5,34.95,0,367
343,2025,3,6,0634,24.42,92.84,4.51,0,2,5,34.95,0,367
344,2025,3,6,0634,24.42,92.86,4.51,0,2,3,4.82,0,367
345,2025,3,6,0634,24.42,92.88,4.51,0,2,3,4.82,0,367
346,2025,3,6,0634,24.40,92.84,4.51,0,2,5,39.42,0,367
347,2025,3,6,0634,24.40,92.86,4.51,0,2,5,34.95,0,367
348,2025,3,6,0634,24.40,92.88,4.51,0,2,3,4.82,0,367
349,2025,3,6,0634,24.40,92.90,4.51,0,2,3,4.82,0,367
350,2025,3,6,0634,24.38,92.86,4.51,0,2,5,39.36,0,367
351,2025,3,6,0634,24.38,92.88,4.51,0,3,3,4.56,0,367
352,2025,3,6,0634,24.38,92.90,4.51,0,3,3,4.56,0,367
353,2025,3,6,0634,24.36,92.86,4.52,0,2,3,3.03,0,367
354,2025,3,6,0634,24.36,92.88,4.52,0,2,3,3.03,0,367
355,2025,3,6,0634,24.34,92.84,4.52,0,2,3,4.04,0,367
356,2025,3,6,0634,24.34,92.86,4.52,0,2,5,4.04,0,367
357,2025,3,6,0634,24.34,92.88,4.52,0,2,5,13.47,0,367
358,2025,3,6,0634,24.34,92.90,4.52,0,2,5,13.47,0,367
359,2025,3,6,0634,24.34,105.98,4.52,0,2,3,8.31,0,375
360,2025,3,6,0634,24.34,106.00,4.52,0,2,3,8.31,0,375
361,2025,3,6,0634,24.32,88.60,4.52,0,3,3,3.90,0,362
362,2025,3,6,0634,24.32,88.62,4.52,0,3,3,3.90,0,362
363,2025,3,6,0634,24.32,88.66,4.52,0,3,3,3.81,0,363
