# 2025  3  6  6 10 UTC  2025  3  6  6 50 UTC
# ID,Year,Month,Day,Time(UTC),Lat,Lon,Area(km^2),Volcano,Level,Reliability,FRP(Wm^-2),QF,Hot(ID)
39,2025,3,6,0611,45.26,126.58,3.49,0,2,5,4.85,0,37
40,2025,3,6,0611,45.24,126.40,3.49,0,1,5,186.58,0,40
41,2025,3,6,0611,45.24,126.42,3.49,0,1,5,186.58,0,40
42,2025,3,6,0611,45.24,126.44,3.49,0,2,5,91.48,0,40
43,2025,3,6,0611,45.24,126.54,3.49,0,2,5,28.61,0,37
44,2025,3,6,0611,45.24,126.56,3.49,0,2,5,28.61,0,37
45,2025,3,6,0611,45.24,126.58,3.49,0,2,5,4.85,0,37
46,2025,3,6,0611,45.22,126.40,3.49,0,1,5,186.58,0,40
47,2025,3,6,0611,45.22,126.42,3.49,0,1,5,186.58,0,40
48,2025,3,6,0611,45.22,126.44,3.49,0,2,5,91.48,0,40
49,2025,3,6,0611,45.14,136.54,3.50,0,2,5,17.47,0,49
50,2025,3,6,0611,45.12,136.54,3.50,0,2,3,12.24,0,49
51,2025,3,6,0611,45.10,136.54,3.50,0,2,3,12.24,0,49
52,2025,3,6,0611,45.00,126.72,3.50,0,2,3,8.55,0,54
53,2025,3,6,0611,45.00,126.74,3.50,0,2,1,8.55,0,54
54,2025,3,6,0611,44.98,126.72,3.51,0,2,3,11.80,0,54
55,2025,3,6,0611,44.98,126.74,3.51,0,2,3,11.80,0,54
56,2025,3,6,0611,44.96,126.74,3.51,0,2,3,11.80,0,54
57,2025,3,6,0611,44.64,125.68,3.53,0,2,3,7.01,0,57
58,2025,3,6,0611,44.64,125.70,3.53,0,2,3,7.01,0,57
59,2025,3,6,0611,44.42,132.46,3.54,0,2,3,16.29,0,63
60,2025,3,6,0611,44.42,132.48,3.54,0,2,1,16.29,0,63
61,2025,3,6,0611,44.40,132.46,3.54,0,2,3,16.29,0,63
62,2025,3,6,0611,44.40,132.48,3.54,0,2,3,16.29,0,63
63,2025,3,6,0611,44.38,132.48,3.54,0,2,5,26.28,0,63
64,2025,3,6,0611,44.38,132.50,3.54,0,2,3,21.43,0,63
65,2025,3,6,0611,44.36,132.28,3.54,0,2,1,11.33,0,65
66,2025,3,6,0611,44.36,132.30,3.54,0,2,1,11.33,0,65
67,2025,3,6,0611,44.34,132.28,3.54,0,2,1,11.33,0,65
68,2025,3,6,0611,44.34,132.30,3.54,0,2,1,11.33,0,65
69,2025,3,6,0611,44.32,125.34,3.55,0,2,3,3.20,0,69
70,2025,3,6,0611,44.32,126.06,3.55,0,2,3,3.58,0,70
71,2025,3,6,0611,44.22,125.84,3.55,0,2,3,7.53,0,71
72,2025,3,6,0611,44.20,125.84,3.55,0,2,3,7.53,0,71
73,2025,3,6,0611,44.20,125.86,3.55,0,2,3,7.53,0,71
74,2025,3,6,0611,44.18,132.34,3.55,0,2,5,45.25,0,74
75,2025,3,6,0611,44.18,132.36,3.55,0,2,3,8.57,0,74
76,2025,3,6,0611,44.18,132.38,3.55,0,2,3,8.57,0,74
77,2025,3,6,0611,44.16,132.34,3.56,0,2,5,45.25,0,74
78,2025,3,6,0611,44.16,132.36,3.56,0,2,5,45.25,0,74
79,2025,3,6,0611,44.16,132.38,3.56,0,2,3,8.56,0,74
80,2025,3,6,0611,44.14,132.34,3.56,0,2,5,29.87,0,74
81,2025,3,6,0611,44.14,132.36,3.56,0,2,5,29.87,0,74
82,2025,3,6,0611,44.14,132.38,3.56,0,2,3,8.01,0,74
83,2025,3,6,0611,44.12,132.36,3.56,0,2,3,7.28,0,74
84,2025,3,6,0611,44.10,132.36,3.56,0,2,3,7.28,0,74
85,2025,3,6,0611,43.88,132.00,3.57,0,2,3,12.69,0,85
86,2025,3,6,0611,43.38,132.04,3.60,0,2,3,11.23,0,89
87,2025,3,6,0611,43.38,132.06,3.60,0,2,3,11.23,0,89
88,2025,3,6,0611,43.36,132.06,3.60,0,2,3,11.23,0,89
89,2025,3,6,0611,43.34,132.06,3.60,0,2,5,52.61,0,89
90,2025,3,6,0611,43.34,132.08,3.60,0,2,3,9.93,0,89
91,2025,3,6,0611,43.12,133.14,3.62,0,2,3,3.31,0,93
92,2025,3,6,0611,43.10,133.14,3.62,0,2,3,3.31,0,93
93,2025,3,6,0611,43.08,133.14,3.62,0,2,5,13.33,0,93
94,2025,3,6,0611,43.08,133.16,3.62,0,2,5,7.46,0,93
95,2025,3,6,0611,43.08,133.18,3.62,0,2,5,7.46,0,93
96,2025,3,6,0611,41.92,118.26,3.69,0,3,1,1.88,0,96
97,2025,3,6,0611,41.92,118.28,3.69,0,3,1,1.88,0,96
98,2025,3,6,0611,37.66,120.52,3.92,0,2,1,.99,0,98
99,2025,3,6,0611,36.86,120.52,3.97,0,3,1,1.03,0,99
100,2025,3,6,0611,36.26,115.40,4.00,0,3,1,1.36,2,100
101,2025,3,6,0611,35.10,115.56,4.06,0,3,3,1.81,0,102
102,2025,3,6,0611,35.08,115.56,4.06,0,3,5,3.81,0,102
103,2025,3,6,0611,35.08,115.58,4.06,0,3,5,3.81,0,102
104,2025,3,6,0611,35.06,115.58,4.06,0,3,5,3.81,0,102
105,2025,3,6,0611,34.82,115.56,4.07,0,3,3,1.70,0,105
106,2025,3,6,0611,34.62,115.14,4.08,0,3,3,1.61,0,107
107,2025,3,6,0611,34.62,115.16,4.08,0,3,3,1.71,0,107
108,2025,3,6,0611,34.62,115.18,4.08,0,3,3,1.71,0,107
109,2025,3,6,0611,34.54,118.74,4.08,0,3,3,1.34,0,109
110,2025,3,6,0611,34.54,118.76,4.08,0,3,1,1.34,0,109
111,2025,3,6,0611,34.52,118.76,4.08,0,3,1,1.34,0,109
112,2025,3,6,0611,34.30,119.22,4.09,0,3,1,1.45,0,112
113,2025,3,6,0611,34.28,119.24,4.10,0,3,1,1.59,0,113
114,2025,3,6,0611,34.26,119.24,4.10,0,3,3,1.45,0,113
115,2025,3,6,0611,34.14,117.14,4.10,0,3,3,1.87,0,115
116,2025,3,6,0611,34.00,119.82,4.11,0,3,1,1.21,0,116
117,2025,3,6,0611,34.00,119.84,4.11,0,3,1,1.16,0,116
118,2025,3,6,0611,33.94,116.44,4.11,0,3,1,1.04,0,120
119,2025,3,6,0611,33.94,116.46,4.11,0,3,1,1.04,0,120
120,2025,3,6,0611,33.92,116.46,4.11,0,3,1,1.11,0,120
121,2025,3,6,0611,33.92,116.76,4.11,0,3,1,1.55,0,126
122,2025,3,6,0611,33.92,118.20,4.11,0,3,3,1.61,0,133
123,2025,3,6,0611,33.92,118.22,4.11,0,3,3,1.52,0,133
124,2025,3,6,0611,33.92,118.24,4.11,0,3,1,1.19,0,133
125,2025,3,6,0611,33.92,118.26,4.11,0,3,1,1.19,0,133
126,2025,3,6,0611,33.90,116.72,4.11,0,3,3,1.96,0,126
127,2025,3,6,0611,33.90,116.76,4.11,0,3,1,1.55,0,126
128,2025,3,6,0611,33.90,116.78,4.11,0,3,1,1.55,0,126
129,2025,3,6,0611,33.90,117.92,4.11,0,3,3,1.17,0,129
130,2025,3,6,0611,33.90,117.94,4.11,0,3,3,1.17,0,129
131,2025,3,6,0611,33.90,117.96,4.11,0,3,1,1.01,0,129
132,2025,3,6,0611,33.90,118.20,4.11,0,3,3,2.16,0,133
133,2025,3,6,0611,33.90,118.22,4.11,0,3,3,2.27,0,133
134,2025,3,6,0611,33.90,118.24,4.11,0,3,3,2.27,0,133
135,2025,3,6,0611,33.88,116.72,4.12,0,3,3,1.96,0,126
136,2025,3,6,0611,33.88,116.74,4.12,0,3,1,1.38,0,126
137,2025,3,6,0611,33.88,116.76,4.12,0,3,1,1.38,0,126
138,2025,3,6,0611,33.78,119.26,4.12,0,3,1,1.42,0,138
139,2025,3,6,0611,33.78,119.76,4.12,0,3,1,1.05,0,140
140,2025,3,6,0611,33.78,119.78,4.12,0,3,1,1.17,0,140
141,2025,3,6,0611,33.78,120.24,4.12,0,3,1,1.28,0,144
142,2025,3,6,0611,33.78,120.26,4.12,0,3,1,1.20,0,144
143,2025,3,6,0611,33.78,120.28,4.12,0,3,3,1.20,0,144
144,2025,3,6,0611,33.76,120.26,4.12,0,3,3,1.31,0,144
145,2025,3,6,0611,33.70,118.74,4.12,0,3,1,2.36,0,145
146,2025,3,6,0611,33.70,118.76,4.12,0,3,3,1.95,0,145
147,2025,3,6,0611,33.68,118.74,4.12,0,3,1,1.63,0,145
148,2025,3,6,0611,33.68,118.76,4.12,0,3,1,1.63,0,145
149,2025,3,6,0611,33.56,117.54,4.13,0,3,1,.90,0,150
150,2025,3,6,0611,33.54,117.54,4.13,0,3,1,1.26,0,150
151,2025,3,6,0611,33.50,118.20,4.13,0,3,1,1.71,0,153
152,2025,3,6,0611,33.50,119.78,4.13,0,3,1,1.18,0,152
153,2025,3,6,0611,33.48,118.18,4.13,0,3,1,1.79,0,153
154,2025,3,6,0611,33.48,118.20,4.13,0,3,1,1.79,0,153
155,2025,3,6,0611,33.48,119.76,4.13,0,3,1,.96,0,152
156,2025,3,6,0611,33.48,119.78,4.13,0,3,1,.96,0,152
157,2025,3,6,0611,33.48,119.80,4.13,0,3,1,1.18,0,152
158,2025,3,6,0611,33.46,118.20,4.14,0,3,1,1.29,0,153
159,2025,3,6,0611,33.46,119.80,4.14,0,3,1,1.13,0,152
160,2025,3,6,0611,33.02,118.98,4.16,0,3,1,2.62,0,160
161,2025,3,6,0611,33.02,119.00,4.16,0,3,1,1.87,0,160
162,2025,3,6,0611,33.00,118.54,4.16,0,3,1,1.77,0,163
163,2025,3,6,0611,33.00,118.56,4.16,0,3,3,1.91,0,163
164,2025,3,6,0611,33.00,118.98,4.16,0,3,3,2.15,0,160
165,2025,3,6,0611,32.98,118.54,4.16,0,3,1,1.77,0,163
166,2025,3,6,0611,32.98,118.56,4.16,0,3,3,1.91,0,163
167,2025,3,6,0611,32.90,117.70,4.16,0,3,1,1.60,0,167
168,2025,3,6,0611,32.90,119.82,4.16,0,3,3,1.14,0,168
169,2025,3,6,0611,32.88,119.82,4.16,0,3,1,1.14,0,168
170,2025,3,6,0611,32.80,117.98,4.17,0,3,3,1.66,0,170
171,2025,3,6,0611,32.80,118.00,4.17,0,3,3,1.41,0,170
172,2025,3,6,0611,32.78,117.98,4.17,0,3,3,1.41,0,170
173,2025,3,6,0611,32.78,118.00,4.17,0,3,3,1.42,0,170
174,2025,3,6,0611,32.78,118.02,4.17,0,3,3,1.42,0,170
175,2025,3,6,0611,32.74,120.08,4.17,0,3,1,1.10,0,176
176,2025,3,6,0611,32.74,120.10,4.17,0,3,1,1.71,0,176
177,2025,3,6,0611,32.72,120.10,4.17,0,3,3,1.60,0,176
178,2025,3,6,0611,32.70,120.12,4.17,0,3,3,1.53,0,178
179,2025,3,6,0611,32.52,117.70,4.18,0,3,1,1.38,0,181
180,2025,3,6,0611,32.50,117.68,4.18,0,3,3,1.55,0,181
181,2025,3,6,0611,32.50,117.70,4.18,0,3,3,1.72,0,181
182,2025,3,6,0611,32.34,118.34,4.19,0,3,1,1.19,0,189
183,2025,3,6,0611,32.34,118.36,4.19,0,3,3,1.98,0,189
184,2025,3,6,0611,32.34,118.38,4.19,0,3,3,1.98,0,189
185,2025,3,6,0611,32.34,118.40,4.19,0,3,3,1.66,0,189
186,2025,3,6,0611,32.32,118.38,4.19,0,3,3,1.98,0,189
187,2025,3,6,0611,32.32,118.40,4.19,0,3,3,1.66,0,189
188,2025,3,6,0611,32.30,118.38,4.19,0,3,3,1.82,0,189
189,2025,3,6,0611,32.30,118.40,4.19,0,3,3,1.98,0,189
190,2025,3,6,0611,30.98,117.80,4.25,0,3,1,1.77,0,190
191,2025,3,6,0611,30.92,118.30,4.25,0,3,1,1.48,0,191
192,2025,3,6,0611,30.54,117.06,4.27,0,3,1,1.46,0,193
193,2025,3,6,0611,30.54,117.08,4.27,0,3,1,2.13,0,193
194,2025,3,6,0611,29.86,119.66,4.30,0,3,1,1.53,0,194
195,2025,3,6,0611,29.84,119.66,4.30,0,3,1,1.53,0,194
196,2025,3,6,0611,27.56,89.20,4.39,0,1,3,71.44,0,196
197,2025,3,6,0611,27.56,89.22,4.39,0,1,3,71.44,0,196
198,2025,3,6,0611,27.54,89.22,4.39,0,1,3,71.44,0,196
199,2025,3,6,0611,27.54,89.24,4.39,0,1,3,71.44,0,196
200,2025,3,6,0611,27.54,89.26,4.39,0,2,5,29.97,0,196
201,2025,3,6,0611,27.54,89.28,4.39,0,2,5,29.97,0,196
202,2025,3,6,0611,26.72,90.90,4.43,0,2,1,3.06,0,203
203,2025,3,6,0611,26.72,90.92,4.43,0,2,3,3.06,0,203
204,2025,3,6,0611,26.40,95.00,4.44,0,2,1,3.96,0,205
205,2025,3,6,0611,26.40,95.02,4.44,0,2,1,3.96,0,205
206,2025,3,6,0611,26.30,84.76,4.44,0,3,1,1.27,0,206
207,2025,3,6,0611,26.16,87.38,4.45,0,3,3,.96,0,209
208,2025,3,6,0611,26.16,87.40,4.45,0,3,3,.96,0,209
209,2025,3,6,0611,26.16,87.42,4.45,0,3,3,.96,0,209
210,2025,3,6,0611,26.14,86.52,4.45,0,3,3,1.70,0,211
211,2025,3,6,0611,26.14,86.54,4.45,0,3,3,1.70,0,211
212,2025,3,6,0611,26.00,94.54,4.45,0,2,5,21.05,0,212
213,2025,3,6,0611,26.00,94.56,4.45,0,2,5,21.05,0,212
214,2025,3,6,0611,26.00,94.66,4.45,0,2,3,7.92,0,214
215,2025,3,6,0611,25.96,83.58,4.46,0,3,3,1.19,0,215
216,2025,3,6,0611,25.94,83.60,4.46,0,3,3,1.19,0,216
217,2025,3,6,0611,25.90,94.12,4.46,0,1,3,50.42,0,217
218,2025,3,6,0611,25.90,94.14,4.46,0,1,3,50.42,0,217
219,2025,3,6,0611,25.90,94.16,4.46,0,2,5,27.31,0,217
220,2025,3,6,0611,25.88,94.16,4.46,0,2,5,15.72,0,217
221,2025,3,6,0611,25.88,94.18,4.46,0,2,5,15.72,0,217
222,2025,3,6,0611,25.86,94.54,4.46,0,2,3,8.14,0,222
223,2025,3,6,0611,25.84,94.56,4.46,0,2,3,9.09,0,223
224,2025,3,6,0611,25.76,90.84,4.46,0,2,5,7.08,0,225
225,2025,3,6,0611,25.76,90.86,4.46,0,2,5,7.08,0,225
226,2025,3,6,0611,25.76,90.88,4.46,0,2,1,2.60,0,225
227,2025,3,6,0611,25.58,85.42,4.47,0,3,3,2.44,0,228
228,2025,3,6,0611,25.58,85.44,4.47,0,3,3,2.44,0,228
229,2025,3,6,0611,25.56,91.20,4.47,0,2,3,5.65,0,230
230,2025,3,6,0611,25.56,91.22,4.47,0,2,3,5.65,0,230
231,2025,3,6,0611,25.42,94.70,4.48,0,3,1,3.63,0,232
232,2025,3,6,0611,25.42,94.72,4.48,0,3,1,3.63,0,232
233,2025,3,6,0611,25.42,94.80,4.48,0,2,5,14.72,0,235
234,2025,3,6,0611,25.42,94.82,4.48,0,2,5,14.72,0,235
235,2025,3,6,0611,25.40,94.82,4.48,0,2,5,15.86,0,235
236,2025,3,6,0611,25.36,87.54,4.48,0,3,1,3.38,0,237
237,2025,3,6,0611,25.36,87.56,4.48,0,3,1,3.38,0,237
238,2025,3,6,0611,25.34,86.18,4.48,0,3,3,4.16,0,239
239,2025,3,6,0611,25.34,86.20,4.48,0,3,3,4.16,0,239
240,2025,3,6,0611,25.30,93.32,4.48,0,2,5,23.25,0,242
241,2025,3,6,0611,25.30,93.34,4.48,0,2,5,23.25,0,242
242,2025,3,6,0611,25.30,93.36,4.48,0,2,5,36.02,0,242
243,2025,3,6,0611,25.30,93.38,4.48,0,2,5,36.02,0,242
244,2025,3,6,0611,25.26,87.10,4.48,0,3,3,3.84,2,245
245,2025,3,6,0611,25.26,87.12,4.48,0,3,3,3.84,2,245
246,2025,3,6,0611,25.18,93.50,4.49,0,2,3,11.74,0,248
247,2025,3,6,0611,25.18,93.52,4.49,0,2,3,11.74,0,248
248,2025,3,6,0611,25.18,93.54,4.49,0,2,5,35.46,0,248
249,2025,3,6,0611,25.18,93.56,4.49,0,2,5,35.46,0,248
250,2025,3,6,0611,25.08,89.24,4.49,0,3,1,2.05,0,250
251,2025,3,6,0611,25.06,93.72,4.49,0,2,3,14.60,0,251
252,2025,3,6,0611,25.06,93.74,4.49,0,2,3,14.60,0,251
253,2025,3,6,0611,25.04,93.84,4.49,0,2,3,8.50,0,253
254,2025,3,6,0611,25.04,93.86,4.49,0,2,3,8.50,0,253
255,2025,3,6,0611,25.02,106.80,4.49,0,3,3,3.19,0,255
256,2025,3,6,0611,25.00,94.36,4.49,0,2,3,4.18,0,258
257,2025,3,6,0611,25.00,94.38,4.49,0,2,3,4.18,0,258
258,2025,3,6,0611,25.00,94.40,4.49,0,2,3,4.55,0,258
259,2025,3,6,0611,25.00,97.36,4.49,0,3,3,3.38,0,263
260,2025,3,6,0611,25.00,106.82,4.49,0,3,3,3.12,0,260
261,2025,3,6,0611,24.98,97.36,4.49,0,3,3,3.38,0,263
262,2025,3,6,0611,24.98,97.38,4.49,0,3,3,3.38,0,263
263,2025,3,6,0611,24.96,97.38,4.49,0,2,5,12.76,0,263
264,2025,3,6,0611,24.74,90.42,4.50,0,3,3,1.10,0,265
265,2025,3,6,0611,24.74,90.44,4.50,0,3,3,1.10,0,265
266,2025,3,6,0611,24.74,94.52,4.50,0,2,3,5.16,0,268
267,2025,3,6,0611,24.74,94.54,4.50,0,2,3,5.16,0,268
268,2025,3,6,0611,24.72,94.54,4.50,0,2,3,5.16,0,268
269,2025,3,6,0611,24.52,92.76,4.51,0,2,3,8.53,0,269
270,2025,3,6,0611,24.52,92.78,4.51,0,2,3,8.53,0,269
271,2025,3,6,0611,24.32,92.86,4.52,0,1,3,14.15,0,271
272,2025,3,6,0611,24.32,92.88,4.52,0,2,5,9.57,0,271
273,2025,3,6,0611,24.32,92.90,4.52,0,2,5,9.57,0,271
274,2025,3,6,0611,24.32,93.04,4.52,0,2,5,4.95,0,281
275,2025,3,6,0611,24.32,93.06,4.52,0,2,5,4.95,0,281
276,2025,3,6,0611,24.30,92.98,4.52,0,2,5,42.24,0,281
277,2025,3,6,0611,24.30,93.00,4.52,0,2,5,42.24,0,281
278,2025,3,6,0611,24.30,93.02,4.52,0,2,5,35.95,0,281
279,2025,3,6,0611,24.30,93.04,4.52,0,2,5,15.16,0,281
280,2025,3,6,0611,24.30,93.06,4.52,0,2,5,15.16,0,281
281,2025,3,6,0611,24.28,92.98,4.52,0,2,5,71.12,0,281
282,2025,3,6,0611,24.28,93.00,4.52,0,2,5,71.02,0,281
283,2025,3,6,0611,24.28,93.02,4.52,0,2,5,50.55,0,281
284,2025,3,6,0611,24.28,93.04,4.52,0,2,5,50.46,0,281
285,2025,3,6,0611,24.28,93.06,4.52,0,2,5,15.16,0,281
286,2025,3,6,0611,24.28,93.08,4.52,0,2,5,15.16,0,281
287,2025,3,6,0611,24.26,92.90,4.52,0,2,3,3.33,0,287
288,2025,3,6,0611,24.26,92.94,4.52,0,3,1,1.50,0,288
289,2025,3,6,0611,24.26,93.02,4.52,0,2,5,70.92,0,281
290,2025,3,6,0611,24.26,93.04,4.52,0,2,5,50.46,0,281
291,2025,3,6,0611,24.26,93.06,4.52,0,2,5,50.46,0,281
292,2025,3,6,0611,24.24,92.90,4.52,0,2,3,3.31,0,287
293,2025,3,6,0611,24.24,92.92,4.52,0,2,3,3.31,0,287
294,2025,3,6,0611,24.22,92.96,4.52,0,3,1,1.35,0,294
295,2025,3,6,0611,24.12,92.68,4.52,0,1,5,19.37,0,296
296,2025,3,6,0611,24.12,92.70,4.52,0,1,5,19.37,0,296
297,2025,3,6,0611,24.12,92.72,4.52,0,2,5,10.59,0,296
298,2025,3,6,0611,24.12,92.74,4.52,0,2,5,10.59,0,296
299,2025,3,6,0611,24.10,92.74,4.52,0,1,3,8.74,0,296
300,2025,3,6,0611,24.10,92.76,4.52,0,1,3,8.74,0,296
301,2025,3,6,0611,24.08,92.74,4.53,0,1,3,8.74,0,296
302,2025,3,6,0611,24.08,92.76,4.53,0,1,3,8.74,0,296
303,2025,3,6,0611,24.06,94.04,4.53,0,2,5,18.64,0,303
304,2025,3,6,0611,24.06,94.06,4.53,0,2,5,18.64,0,303
305,2025,3,6,0611,24.04,92.62,4.53,0,2,3,4.83,0,311
306,2025,3,6,0611,24.04,92.64,4.53,0,2,3,4.83,0,311
307,2025,3,6,0611,24.04,94.06,4.53,0,2,3,11.95,0,303
308,2025,3,6,0611,24.04,94.08,4.53,0,2,3,11.95,0,303
309,2025,3,6,0611,24.02,92.64,4.53,0,2,3,4.83,0,311
310,2025,3,6,0611,24.02,92.66,4.53,0,2,3,4.83,0,311
311,2025,3,6,0611,24.00,92.66,4.53,0,2,5,7.97,0,311
312,2025,3,6,0611,24.00,92.68,4.53,0,2,3,2.09,0,311
313,2025,3,6,0611,24.00,92.70,4.53,0,2,3,2.09,0,311
314,2025,3,6,0611,23.96,98.66,4.53,0,3,3,5.11,0,314
315,2025,3,6,0611,23.90,89.36,4.53,0,3,1,2.14,0,317
316,2025,3,6,0611,23.88,89.36,4.53,0,3,1,2.14,0,317
317,2025,3,6,0611,23.88,89.38,4.53,0,3,1,2.14,0,317
318,2025,3,6,0611,23.86,89.44,4.53,0,3,3,3.77,2,318
319,2025,3,6,0611,23.86,92.74,4.53,0,2,3,4.32,0,321
320,2025,3,6,0611,23.86,92.76,4.53,0,2,3,4.32,0,321
321,2025,3,6,0611,23.84,92.76,4.53,0,2,3,4.32,0,321
322,2025,3,6,0611,23.84,93.78,4.53,0,2,3,6.78,0,324
323,2025,3,6,0611,23.84,93.80,4.53,0,2,3,6.78,0,324
324,2025,3,6,0611,23.82,93.72,4.53,0,2,5,24.31,0,324
325,2025,3,6,0611,23.82,93.74,4.53,0,2,5,24.31,0,324
326,2025,3,6,0611,23.82,93.76,4.53,0,2,5,15.07,0,324
327,2025,3,6,0611,23.82,93.78,4.53,0,2,5,15.07,0,324
328,2025,3,6,0611,23.82,93.80,4.53,0,2,3,8.13,0,324
329,2025,3,6,0611,23.82,93.82,4.53,0,2,3,8.13,0,324
330,2025,3,6,0611,23.80,93.74,4.54,0,2,3,7.80,0,324
331,2025,3,6,0611,23.80,93.76,4.54,0,2,3,7.80,0,324
332,2025,3,6,0611,23.80,93.78,4.54,0,2,3,6.36,0,324
333,2025,3,6,0611,23.80,93.80,4.54,0,2,3,6.36,0,324
334,2025,3,6,0611,23.72,98.80,4.54,0,2,1,2.47,0,334
335,2025,3,6,0611,23.66,98.42,4.54,0,2,3,5.90,0,335
336,2025,3,6,0611,23.66,98.44,4.54,0,2,3,5.90,0,335
337,2025,3,6,0611,23.64,93.72,4.54,0,2,3,15.88,0,337
338,2025,3,6,0611,23.64,93.74,4.54,0,2,3,15.88,0,337
339,2025,3,6,0611,23.64,93.76,4.54,0,2,3,8.79,0,337
340,2025,3,6,0611,23.64,93.78,4.54,0,2,1,8.79,0,337
341,2025,3,6,0611,23.60,92.58,4.54,0,2,5,11.29,0,346
342,2025,3,6,0611,23.60,92.60,4.54,0,2,5,7.30,0,346
343,2025,3,6,0611,23.60,92.62,4.54,0,2,5,7.30,0,346
344,2025,3,6,0611,23.60,96.66,4.54,0,2,3,4.25,0,344
345,2025,3,6,0611,23.60,96.68,4.54,0,2,3,4.25,0,344
346,2025,3,6,0611,23.58,92.58,4.54,0,2,5,85.39,0,346
347,2025,3,6,0611,23.58,92.60,4.54,0,2,5,85.39,0,346
348,2025,3,6,0611,23.58,92.62,4.54,0,2,5,67.80,0,346
349,2025,3,6,0611,23.58,92.64,4.54,0,2,5,67.80,0,346
350,2025,3,6,0611,23.58,92.90,4.54,0,2,3,11.24,0,352
351,2025,3,6,0611,23.58,92.92,4.54,0,2,3,11.24,0,352
352,2025,3,6,0611,23.58,92.94,4.54,0,2,5,12.38,0,352
353,2025,3,6,0611,23.58,92.96,4.54,0,2,5,12.38,0,352
354,2025,3,6,0611,23.58,93.38,4.54,0,2,5,35.34,0,354
355,2025,3,6,0611,23.58,93.40,4.54,0,2,5,35.34,0,354
356,2025,3,6,0611,23.56,92.64,4.54,0,1,5,26.06,0,346
357,2025,3,6,0611,23.56,92.96,4.54,0,2,3,11.48,0,352
358,2025,3,6,0611,23.56,92.98,4.54,0,2,3,11.48,0,352
359,2025,3,6,0611,23.56,93.38,4.54,0,2,5,23.40,0,354
360,2025,3,6,0611,23.56,93.40,4.54,0,2,5,23.40,0,354
361,2025,3,6,0611,23.48,92.38,4.55,0,3,1,2.15,0,362
362,2025,3,6,0611,23.48,92.40,4.55,0,3,3,2.15,0,362
363,2025,3,6,0611,23.48,92.86,4.55,0,2,3,4.85,0,371
